item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
CORSAIR K65 RGB Mini 60% Mechanical Gaming Keyboard - Customizable Per-Key RGB Backlighting - Cherry MX Speed Mechanical Keyswitches - Detachable USB Type-C Cable - AXON Hyper-Processing Technology		0906BDONX4U	0912-C-CH-9194012-NA	95	11	2024-09-06 11:45:48 PDT		y	3			11				B08W2CSXLM						840006635772			0	DEFAULT	Migrated Template	Active
Corsair Katar Pro XT Ultra-Light Gaming Mouse		0906BDN5C7N	0912-C-CH-930C111-NA	72.99	11	2024-09-06 12:19:44 PDT		y	1			11				B08SHCKVTG						B08SHCKVTG			0	DEFAULT	Domestic Standard	Active
MSI Codex R2 (Tower) Gaming Desktop, Intel Core i7-14700F, GeForce RTX 4060, 32GB Memory (16GB x 2), 2TB M.2 NVMe, USB Type-C, VR-Ready, Windows 11 Home		0906BDLNQTX	0912-C-Codex R2 B14NUC7-095US	2266.74	11	2024-09-06 12:13:36 PDT		y	3			11				B0CTTW932T						824142353400			0	DEFAULT	Migrated Template	Active
GIGABYTE G24F 2-24" 165Hz/180Hz(OC) 1080P Gaming Monitor, 1920 x 1080 SS IPS Display, 1ms (MPRT) Response Time, 95% DCI-P3, 125% sRGB, 1x DisplayPort 1.2 (HDR Ready), 2X HDMI 2.0, 3X USB 3.2		0906BDRYJJ6	0912-C-G24F 2 US	188.99	11	2024-09-06 12:13:36 PDT		y	3			11				B0B5VY6ZFC						889523032411			0	DEFAULT	Migrated Template	Active
MSI G272QPF E2 27-inch 2560 x 1440 (QHD) Computer Monitor, 180Hz, Adaptive-Synch, HDMI, DisplayPort, VESA Mountable, Tilt, Height Adjustable, Speaker, 1ms, Black		0906BDK9FGW	0912-C-G272QPF E2	302.39	11	2024-09-06 11:45:48 PDT		y	3			11				B0CZWZLJVQ						824142339725			0	DEFAULT	Migrated Template	Active
MSI Optix G27C4 E2/E3 FHD 1500R Curvature 16:9 Aspect Ratio Non-Glare Super Narrow Bezel 1ms 1920 x 1080 170Hz Refresh Rate Tilt Adjustment AMD FreeSync 27" Curved Gaming Monitor		0906BDLSI5P	0912-C-G27C4 E3	214.99	11	2024-09-06 12:21:32 PDT		y	1			11				B0B5HXFLV9						B0B5HXFLV9			0	DEFAULT	Domestic Standard	Active
MSI Full HD Non-Glare 1ms 1920 x 1080 180Hz Refresh Rate Resolution Free Sync 27" Curved Gaming Monitor (G27C4 E3) - Black		0906BDRX93H	0912-C-G27C4 E3-ASIN	219.99	11	2024-09-06 12:22:42 PDT		y	1			11				B0CRMSST27						B0CRMSST27			0	DEFAULT	Domestic Standard	Active
MSI G27CQ4 E2, 27" 1500R Curved Gaming Monitor, 2560x1440 (WQHD), VA, 170Hz, 1ms, FreeSync Premium, HDMI, DisplayPort, Height Adjustable		0906BDKVMJG	0912-C-G27CQ4 E2	264.59	11	2024-09-06 11:45:48 PDT		y	3			11				B09YKTS7S1						824142289105			0	DEFAULT	Migrated Template	Active
GIGABYTE G34WQC A 34" 144Hz Ultra-Wide Curved Gaming Monitor, 3440 x 1440 VA 1500R, 1ms (MPRT) Response Time, 90% DCI-P3, VESA Display HDR400, FreeSync Premium, Black (G34WQC A-SA)		0906BDNA2I8	0912-C-G34WQC A-SA	399.99	1	2024-09-06 12:13:36 PDT		y	3			11				B09JBLHBWJ						889523028681			0	DEFAULT	Migrated Template	Active
ASUS ROG Zephyrus G14 AniMe Matrix (2023) Gaming Laptop,14” Nebula Display 16:10 QHD 165Hz/3ms,100% DCI-P3,GeForce RTX 4080,AMD Ryzen 9 7940HS,16GB DDR5,1TB PCIe SSD,Wi-Fi 6E, GA402XZ-CS94		0906BDLCSSJ	0912-C-GA402XZ-CS94	3652.74	7	2024-09-06 11:45:48 PDT		y	3			11				B0BWSLNHBZ						197105031357			0	DEFAULT	Migrated Template	Active
GIGABYTE GS32Q 31.5" 165Hz 1440P Gaming Monitor, 2560x1440 SS IPS Display, 1ms (MPRT) Response Time, HDR Ready, 1x Display Port 1.4, 2X HDMI 2.0 (GS32Q SA)		0906BDQKZZQ	0912-C-GS32Q	450	11	2024-09-06 11:45:48 PDT		y	3			11				B0CHSJ32YF						889523036211			0	DEFAULT	Migrated Template	Active
Brother-Compact-Monochrome-Laser-Printer,-HLL2390DW,-Convenient-Flatbed-Copy-&-Scan,-Wireless-Printing,-Duplex-Two-Sided-Printing,-Amazon-Dash-Replenishment-Ready		0906BDLPUBI	0912-C-HLL2390DW	239.39	4	2024-09-06 12:13:36 PDT		y	3			11				B0764NWFP9						012502649670			0	DEFAULT	Migrated Template	Active
LG CineBeam Q (HU710PB) - Small 4K UHD Projector | Up to 120-inch Screen Size with RGB Laser, Bluetooth Audio Dual Out, 3W Speaker, Smart webOS, Auto Screen Adjustment		0906BDKK27T	0912-C-HU710PB.ACC	1385.99	3	2024-09-06 11:45:48 PDT		y	3			11				B0CZS9K332						195174079874			0	DEFAULT	Migrated Template	Active
MSI Katana 15 B13VGK-1833CA 15.6" 144Hz FHD Gaming Laptop, Intel Core i7-13620H, RTX 4070, 16GB DDR5, 1TB NVMe SSD, Windows 11 Home		0906BDMZYIG	0912-C-KATANA 15 B13VGK-1833CA	2014.74	11	2024-09-06 11:45:48 PDT		y	3			11				B0CRKQLTHD						824142347706			0	DEFAULT	Migrated Template	Active
ASUS ROG Azoth 75 Wireless DIY Custom Gaming Keyboard, OLED Display, Gasket-Mount, Three-Layer Dampening, Hot-Swappable Pre-lubed ROG NX Blue Switches & Keyboard Stabilizers, ABS Keycaps, RGB-Black		0906BDKU4L3	0912-C-M701 ROG AZOTH/NXRD/CA/PBT	251.99	11	2024-09-06 11:45:48 PDT		y	3			11				B0BSKSCGZ4						195553876070			0	DEFAULT	Migrated Template	Active
MSI MAG274QRFW 27-inch 2560 x 1440 (QHD) Computer Monitor, 180Hz, Adaptive-Synch, HDMI, DisplayPort, VESA Mountable, Tilt, Height Adjustable, Speaker, 1ms, Black		0906BDLQCX2	0912-C-MAG 274QRFW	355.34	11	2024-09-06 12:15:58 PDT		y	1			11				B0CZ7J26B4						B0CZ7J26B4			0	DEFAULT	Domestic Standard	Active
Brother MFC-L5700DW Wireless Laser All-One		0906BDNA4VW	0912-C-MFCL5700DW	566.99	11	2024-09-06 12:13:36 PDT		y	3			11				B01BI0ONC6						012502642381			0	DEFAULT	Migrated Template	Active
LG 42-Inch C4 OLED evo 4K Smart TV - α9 AI Processor 4K, Alexa Built-in, 144Hz Refresh Rate, HDMI 2.1, G-Sync, FreeSync, VRR, WebOS 24, Dolby Vision, Dolby Atmos (OLED42C4PUA, 2024)		0906BDL8ETW	0912-C-OLED42C4PUA.ACC	2015.99	10	2024-09-06 11:45:48 PDT		y	3			11				B0D3WVN6LH						195174077757			0	DEFAULT	Migrated Template	Active
ASUS ROG Keris Ultra Lightweight Wired Gaming Mouse | Tuned ROG 16,000 DPI Sensor, Hot-Swappable Switches, PBT L/R Keys, Swappable Side Buttons, ROG Omni Mouse Feet, ROG Paracord & Aura Sync RGB		0906BDOA33Q	0912-C-P509 ROG KERIS	59.99	11	2024-09-06 11:45:48 PDT		y	3			11				B08XYHJS98						192876870174			0	DEFAULT	Migrated Template	Active
MSI Pro MP273AW, 27", 1920 x 1080 (FHD), IPS, 100Hz, TUV Certified Eyesight Protection, 4ms, Displayport, HDMI, Tilt		0906BDOEMNC	0912-C-Pro MP273AW	176.39	11	2024-09-06 11:45:48 PDT		y	3			11				B0CDZHPX6Z						824142320617			0	DEFAULT	Migrated Template	Active
ASUS RT-AX57 (AX3000) Dual Band WiFi 6 Extendable Router, Subscription-free Network Security, Instant Guard, Advanced Parental Controls, Built-in VPN, AiMesh Compatible, Gaming & Streaming, Smart Home		0906BDPUHF9	0912-C-RT-AX57	109.99	11	2024-09-06 11:45:48 PDT		y	3			11				B0BZJXJMDC						195553864657			0	DEFAULT	Migrated Template	Active
LG S40T 2.1 ch. Soundbar with Wireless Subwoofer, Dolby Digital, DTS Digital Surround, AI Sound Pro, with Bluetooth and HDMI (S40T, 2024)		0906BDQB2VP	0912-C-S40T.DCANLLK	251.99	11	2024-09-06 11:45:48 PDT		y	3			11				B0D51P78N4						195174079720			0	DEFAULT	Migrated Template	Active
TP-Link TL-SG108S-M2 | 8-Port 2.5G Multi-Gigabit Unmanaged Network Switch, Ethernet Splitter | 2.5G Bandwidth | Plug & Play | Desktop/Wall-Mount | Fanless Metal Design | Limited Lifetime Protection		0906BDMFSFN	0912-C-TL-SG108S-M2	163.79	11	2024-09-06 11:45:48 PDT		y	3			11				B0CMFX748Y						840030711060			0	DEFAULT	Migrated Template	Active
Acer Nitro 34" UWQHD 3440 x 1440 1500R Curved PC Gaming Monitor | AMD FreeSync Premium | Up to 180Hz Refresh | 1ms (VRB) | 400nit | DisplayHDR 400 | 1 x DP 1.4 & 2 x HDMI 2.0 | XZ342CU Vbmiiphx		0906BDL7LIV	0912-C-UM.CX2AA.302	600	11	2024-09-06 11:45:48 PDT		y	3			11				B0CRJT6TKC						195133205450			0	DEFAULT	Migrated Template	Active
ASUS 27” 1080P Eye Care Monitor (VA27EHF) - IPS, Full HD, Frameless, 100Hz, 1ms, Adaptive-Sync, for Working and Gaming, Low Blue Light, Flicker Free, HDMI, VESA Mountable, Tilt		0906BDL5PYS	0912-C-VA27EHF	176.39	11	2024-09-06 11:45:48 PDT		y	3			11				B0C7BMTX7Y						197105078345			0	DEFAULT	Migrated Template	Active
ASUS TUF Gaming VG27VH1B 27? Curved Monitor, 1080P Full HD, 165Hz (Supports 144Hz), Extreme Low Motion Blur, Adaptive-sync, FreeSync Premium, 1ms, Eye Care, HDMI D-Sub, BLACK		0906BDOOBEN	0912-C-VG27VH1B	314.99	11	2024-09-06 11:45:48 PDT		y	3			11				B088MKB54B						192876691151			0	DEFAULT	Migrated Template	Active
ASUS Mechanical Gaming Keyboard - ROG Strix Scope RX | Red Optical Mechanical Switches | USB 2.0 Passthrough | 2X Wider Ctrl Key for Greater FPS Precision | Aura Sync, Armoury Crate RGB Lighting		0906BDL0DZE	0912-C-XA05 ROG STRIX SCOPE RX/RD/US	109.99	11	2024-09-06 11:45:48 PDT		y	3			11				B08R6D148D						195553320610			0	DEFAULT	Migrated Template	Active
Dell S3222DGM 31.5-inch QHD 2560 x 1440 LED Curved (1800R) 165Hz FreeSync Gaming Monitor		0906BD77IF2	0912-Dell- S3222DGM	519.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09FCR5658						884116395911			0	DEFAULT	Migrated Template	Active
Alienware AW2523HF Gaming Monitor - 24.5-inch (1920x1080) 1ms Response Time 360Hz Display, Fast IPS Panel, sRGB 99%, AMD FreeSync, Height/Tilt/Swivel/Pivot Adjustability - Dark Side of The Moon		0906BDAGG4P	0912-Dell-AW2523HF	649.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0BDPCQ7PG						884116431428			0	DEFAULT	Migrated Template	Active
Alienware AW2524HF Gaming Monitor - 24.5-inch (1920x1080) 500Hz (Overclock) 0.5ms Display, Height/Tilt/Swivel/Pivot Adjustability, 3yr Advanced Exchange - Black		0906BD6NC9A	0912-Dell-AW2524HF	888	3	2024-09-06 07:58:23 PDT		y	3			11				B0CK3TG7P6						884116451860			0	DEFAULT	Migrated Template	Active
Alienware AW2723DF Gaming Monitor - 27-inch (2560 x 1440) 240Hz Display (DP 1.4), 1ms Response Time, NVIDIA G-Sync, Preset OSD Modes, Height/Tilt/Swivel/Pivot Adjustability - Lunar Light		0906BD4QEZS	0912-Dell-AW2723DF	700	3	2024-09-06 07:58:23 PDT		y	3			11				B0BCXJ7XXM						884116431435			0	DEFAULT	Migrated Template	Active
Alienware AW2724DM Gaming Monitor - 27-Inch QHD (2560 x 1440) 180Hz with Overclock 1ms Display, Color Gamut 100% sRGB, AMD FreeSync Premium Pro, NVIDIA G-SYNC Compatible, VESA DisplayHDR 600 - Black		0906BDA7RWS	0912-Dell-AW2724DM	649.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0CCW7JLYH						884116449157			0	DEFAULT	Migrated Template	Active
Alienware AW2725DF OLED Gaming Monitor - 26.7-inch Quantom-Dot WQHD (2560x1440) 360Hz 0.03Ms Display, AMD FreeSync Premium Pro, HDMI/DP/USB 3.2 Gen1, Height/Tilt/Swivel/Pivot Adjustability - Black		0906BDA7LLH	0912-Dell-AW2725DF	1299.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0CZSGWLD5						884116463283			0	DEFAULT	Migrated Template	Active
Dell C2423H 24" Video Conferencing Computer Monitor		0906BD94DSL	0912-Dell-C2423H	357.49	3	2024-09-06 07:58:23 PDT		y	1			11				B0979P97FZ						B0979P97FZ			0	DEFAULT	Migrated Template	Active
Dell E2222HS 21.5" LED LCD Monitor		0906BD946EG	0912-Dell-E2222HS	207.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09GXGZD51						884116398820			0	DEFAULT	Migrated Template	Active
Dell E2423H Monitor - 23.8-inch FHD (1920x1080) 60Hz Anti-Glare Display, 8ms Response Time, VGA/Display Port Connectivity, Tilt Adjustability, 16.7 Million Colors - Black		0906BD4PUPS	0912-Dell-E2423H	214.49	3	2024-09-06 07:58:23 PDT		y	3			11				B0BK9Y9FMK						884116431398			0	DEFAULT	Migrated Template	Active
Dell E2424HS Skaerm - LED Baglys - 23.8		0906BD974DP	0912-Dell-E2424HS	246.99	3	2024-09-06 07:58:23 PDT		y	4			11				B0BXH1X1JB						5397184657089			0	DEFAULT	Migrated Template	Active
Dell 32" 4K UHD Gaming Monitor - G3223Q		0906BD4OK1J	0912-Dell-G3223Q	1104.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0B1319VJ4						884116417156			0	DEFAULT	Migrated Template	Active
Dell P2423 24" WUXGA WLED LCD Monitor - 16:9 - Black, Silver		0906BD7FTJ1	0912-Dell-P2423D	545.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0B526HT5N						884116417866			0	DEFAULT	Migrated Template	Active
Dell P2424HT - LED Monitor - Full HD (1080p) - 24"		0906BD4JDA4	0912-Dell-P2424HT	675.99	3	2024-09-06 07:58:23 PDT		y	4			11				B0CHCD9DNM						5397184821367			0	DEFAULT	Migrated Template	Active
DELL 24IN USB-C HUB		0906BD8BJSF	0912-Dell-P2425HE	461.49	3	2024-09-06 07:58:23 PDT		y	3			11				B0D5RH4SS1						884116468714			0	DEFAULT	Migrated Template	Active
Dell 27 Monitor P2725H		0906BD8BR2G	0912-Dell-P2725H	376.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0D6427TDN						884116468738			0	DEFAULT	Migrated Template	Active
Dell P3223DE 31.5" QHD WLED LCD Monitor - 16:9 - Black, Silver		0906BD7KIMI	0912-Dell-P3223DE	714.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09ZQ7Q5GK						884116417941			0	DEFAULT	Migrated Template	Active
Dell 32 Monitor - P3222QE - 4K Resolution, IPS Technology USB-C Hub Monitor		0906BD4N0AH	0912-Dell-P3223QE	857.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0971ML5MD						884116398295			0	DEFAULT	Migrated Template	Active
Dell S2421HN 24 Inch Full HD 1080p (1920 x 1080) 75Hz IPS Ultra-Thin Bezel Monitor 2 x HDMI Ports, Audio Line Out, Adaptive AMD FreeSync, Silver		0906BD5X7RB	0912-Dell-S2421HN	142.99	4	2024-09-06 07:58:23 PDT		y	3			11				B08WNQFWQN						884116375517			0	DEFAULT	Migrated Template	Active
Dell S2425HS Monitor - 23.8 Inch, FHD (1920x1080) Display, 100Hz Refresh Rate 1500:1 Contrast Ratio, TÜV Rheinland Eye Comfort 4 Star, Integrated 2x5W Speaker, Height/Tilt/Swivel/Pivot - Ash White		0906BD7OGT3	0912-Dell-S2425HS	168.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0CZ1RTYQY						884116465096			0	DEFAULT	Migrated Template	Active
Dell 144Hz Gaming 27 Inch Curved Monitor with FHD (1920 x 1080) Display, Nvidia G-Sync and AMD FreeSync HDMI, DisplayPort, VESA Certified, Gray - S2721HGF		0906BD9CT2H	0912-Dell-S2721HGF	324.99	3	2024-09-06 07:58:23 PDT		y	3			11				B08DW4D6HP						884116370116			0	DEFAULT	Migrated Template	Active
Dell S2721QS 27 Inch 4K UHD (3840 x 2160) IPS Ultra-Thin Bezel Monitor, AMD FreeSync (HDMI, DisplayPort), VESA Certified, Silver		0906BD8PWJS	0912-Dell-S2721QS	389.99	4	2024-09-06 07:58:23 PDT		y	3			11				B08DQWG3JG						884116375616			0	DEFAULT	Migrated Template	Active
Dell S2722DC Monitor - 27-inch WQHD (2560x1440) 75Hz 4Ms Display, AMD FreeSync, Built in Speaker, USB Type-C/USB 3.2 Gen 1/HDMI Connectivity, Height/Pivot/Swivel/Tilt Adjustability - Platinum Silver		0906BD8O4U0	0912-Dell-S2722DC	519.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09BXXWT6K						884116404019			0	DEFAULT	Migrated Template	Active
Dell Curved Gaming Monitor 27 Inch Curved with 165Hz Refresh Rate, QHD (2560 x 1440) Display, Black - S2722DGM		0906BDA8GYZ	0912-Dell-S2722DGM	350.99	3	2024-09-06 07:58:23 PDT		y	3			11				B095V23PTM						884116388593			0	DEFAULT	Migrated Template	Active
Dell S2722DC Monitor - 27-inch WQHD (2560x1440) 75Hz 4Ms Display, AMD FreeSync, Built in Speaker, USB Type-C/USB 3.2 Gen 1/HDMI Connectivity, Height/Pivot/Swivel/Tilt Adjustability - Platinum Silver		0906BD7LD7O	0912-Dell-S2722QC	623.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09BXXWT6K						884116404019			0	DEFAULT	Migrated Template	Active
Dell S2725HS 27 Inch Monitor, FHD (1920x1080) Display, 100Hz Refresh Rate, 1500:1 Contrast Ratio, TÜV Rheinland Eye Comfort 4 Star, Integrated 2x5W Speaker, Height/Tilt/Swivel/Pivot- Ash White Color		0906BD9DFV5	0912-Dell-S2725HS	233.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0B5HM32DK						884116467144			0	DEFAULT	Migrated Template	Active
Dell S3222HN Curved Monitor - 31.5-inch FHD (1920x1080) 75Hz 4Ms 1800R Curved Display, HDMI Connectivity, AMD FreeSync Technology, Tilt Adjustability - Silver		0906BD4MFG8	0912-Dell-S3222HN	298.99	5	2024-09-06 07:58:23 PDT		y	3			11				B09DYVJS9Z						884116404057			0	DEFAULT	Migrated Template	Active
Dell Monitor 34-Inch WQHD (3440x1440) 100Hz 4Ms AMD FreeSync Curved, Adaptive Sync Technology, Adjustability - Height/Tilt		0906BD97EI8	0912-Dell-S3423DWC	753.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0BQNGV8Z4						884116420415			0	DEFAULT	Migrated Template	Active
Dell 24 Monitor - SE2422H 24 5ms (gtg), VA (Vertical Alignment), Full HD (1920 x 1080), 60 Hz (VGA) / 75 Hz (HDMI), Monitor Connectivity: VGA, HDMI 1.4, AMD FreeSync		0906BD7P61Y	0912-Dell-SE2422H	116.99	3	2024-09-06 07:58:23 PDT		y	1			11				B0971MZ4VB						B0971MZ4VB			0	DEFAULT	Migrated Template	Active
Dell 27 Inch Monitor SE2722H LED-Backlit LCD Full HD Monitor HDMI VESA Mount AMD FreeSync Comfortview		0906BD4R4NC	0912-Dell-SE2722H	142.99	3	2024-09-06 07:58:23 PDT		y	1			11				B0971NV35G						B0971NV35G			0	DEFAULT	Migrated Template	Active
27 MONITOR - SE2722H - 68.5CM (27)		0906BD4Q463	0912-Dell-SE2722H-EAN	159.99	3	2024-09-06 07:58:23 PDT		y	4			11				B095745ZC8						5397184505090			0	DEFAULT	Migrated Template	Active
Dell UltraSharp 24 Monitor - U2424H		0906BDCCKLH	0912-Dell-U2424H	435.49	3	2024-09-06 07:58:23 PDT		y	1			11				B0CTJQKPZJ						B0CTJQKPZJ			0	DEFAULT	Migrated Template	Active
Dell UltraSharp U2422HE 23.8" LCD Monitor		0906BD9C4BU	0912-Dell-U2424HE	545.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0947QV78H						884116390756			0	DEFAULT	Migrated Template	Active
DELL UltraSharp 27 Thunderbolt™ Hub Monitor - U2724DE		0906BD8ZPVT	0912-Dell-U2724DE	909.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0CRZ3PSFG						884116452140			0	DEFAULT	Migrated Template	Active
Dell U3223QE UltraSharp 31.5" 16:9 4K Ultra HD USB-C Hub IPS LED LCD Monitor		0906BD7H8L8	0912-Dell-U3223QE	1507.99	3	2024-09-06 07:58:23 PDT		y	3			11				B09TVZHV4W						884116414209			0	DEFAULT	Migrated Template	Active
Dell U3223QE UltraSharp 31.5" 16:9 4K Ultra HD USB-C Hub IPS LED LCD Monitor		0906BD5XD3T	0912-Dell-U3223QZ	1904.49	3	2024-09-06 07:58:23 PDT		y	3			11				B09TVZHV4W						884116414209			0	DEFAULT	Migrated Template	Active
Dell UltraSharp U3224KB 31.5" Webcam 6K LED Monitor - 16:9		0906BD7DM7W	0912-Dell-U3224KB	4055.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0C8JKXFBY						884116442400			0	DEFAULT	Migrated Template	Active
Dell Curved LED-Display UltraSharp U3824DW - 96.5 cm (38") - 3840 x 1600 UWQHD+		0906BDAKJDC	0912-Dell-U3824DW	2027.99	3	2024-09-06 07:58:23 PDT		y	4			11				B0C95S4N7N						5397184657126			0	DEFAULT	Migrated Template	Active
Dell UltraSharp U4025QW 40" Class 5K2K WUHD Curved Screen LED Monitor - 21:9		0906BD7LDS3	0912-Dell-U4025QW	3210.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0D1TX35MQ						884116452041			0	DEFAULT	Migrated Template	Active
Dell UltraSharp U4924DW 49" Dual Quad HD (DQHD) Curved Screen Edge WLED LCD Monitor - 32:9,Black		0906BD5YN2D	0912-Dell-U4924DW	2261.99	3	2024-09-06 07:58:23 PDT		y	3			11				B0C6QRTBHM						884116442394			0	DEFAULT	Migrated Template	Active
HP Laserjet Pro MFP 4101dw Printer white		0906BDBJZ5S	0912-ST-2Z620F#BGJ	503.99	2	2024-09-06 09:56:09 PDT		y	3			11				B0C448GNJT						196068199562			0	DEFAULT	Migrated Template	Active
Canon PIXMA G7020 Wireless MegaTank All-In-One Refillable Inkjet Printer		0906BDGOZMW	0912-ST-3114C003	374.99	2	2024-09-06 09:56:09 PDT		y	3			11				B082FWXNMF						013803323085			0	DEFAULT	Migrated Template	Active
Canon PIXMA G620 Wireless MegaTank Photo Printer		0821B77AQ3L	0912-ST-4620C003	461.78	2	2024-08-21 12:58:47 PDT		y	3			11				B095TSZNZZ						013803332827			0	DEFAULT	Migrated Template	Active
Canon PIXMA G3270 - MegaTank Ink Tank Wireless Printer, Colour All-in-One, Printer, Scanner, Copier, Mobile Friendly, Black		0814BNSG9BI	0912-ST-5805C003	224.99	5	2024-08-14 13:59:20 PDT		y	3			11				B0C3NCNF3P						013803351514			0	DEFAULT	Migrated Template	Active
Logitech M310 Mouse - Laser - Wireless - Radio Frequency - Flame Red - Usb - 1000 Dpi - Computer -		0906BDFQ6C7	0912-ST-910-002486	29.99	2	2024-09-06 09:56:09 PDT		y	3			11				B0076A1HKO						097855076540			0	DEFAULT	Migrated Template	Active
Epson Ecotank Et-2850 Wireless Color All-in-one Cartridge-free Supertank Printer with Scan, Copy and Auto 2-sided Printing – the Perfect Family Printer - White		0906BDFKDJS	0912-ST-C11CJ63202	374.99	2	2024-09-06 09:56:09 PDT		y	3			11				B096N85ZHW						010343965430			0	DEFAULT	Migrated Template	Active
MSI MAG27C6F 27-inch 1920 x 1080 (FHD), Rapid VA, Gaming Monitor 180Hz, Adaptive Sync, 0.5ms, HDMI, Display-Port, VESA Mountable, Tilt		0906BDGFD29	0912-ST-MAG27C6F	300	2	2024-09-06 09:56:09 PDT		y	3			11				B0D2PPYYHK						824142352915			0	DEFAULT	Migrated Template	Active
Samsung Galaxy Tab S9 FE Grey 6GB RAM 128GB Storage Android Tablet, 10.9" 90 Hz Screen, IP68 Rating, 45W Fast Charging (CAD Version and Warranty)		0814BNPFRA8	0912-ST-SM-X510NZAAXAC	503.99	4	2024-08-14 13:31:03 PDT		y	1		brand new	5				B0CFYQND48						B0CFYQND48			0	DEFAULT	Domestic Standard	Active
MSI PRO MP2412, 24", 1920 x 1080 (FHD), FreeSync, 100Hz, TUV Certified Eyesight Protection, 1ms, VGA, HDMI		0906BDEIT9P	0919-ST-PROMP2412	133.99	2	2024-09-06 09:56:09 PDT		y	3			11				B0CHHT17K9						824142320273			0	DEFAULT	Migrated Template	Active
Kingston DataTraveler Exodia 128GB USB 3.2 Flash Drive DTX/128GB		0703BO44E0O	0924-ST-KC-U2G128-2V	25.49	2	2024-07-03 11:30:02 PDT		y	3			11				B08JD4TBM3						740617309928			0	DEFAULT	Migrated Template	Active
Kingston DataTraveler Exodia 128GB USB 3.2 Flash Drive (DTX/128GBCR)		0703BO3LNA6	0924-ST-KC-U2G128-2V-EAN	25.49	37	2024-07-03 11:30:02 PDT		y	3			11				B09GKZHXQY						740617309874			0	DEFAULT	Migrated Template	Active
Seagate ST1200MM0009 Hard Drives 1200 128 MB Cache 2.5" Internal Bare or OEM Drives		0704BQSF0DG	0927-A-206476	413.06	26	2024-07-04 10:58:40 PDT		y	3			11				B077BC2LCY						763649074817			0	DEFAULT	Migrated Template	Active
Seagate 4TB Barracuda SATA 6Gb/s 256MB Cache 3.5-Inch Internal Hard Drive (ST4000DM004) Single Pack,Mechanical Hard Disk		0704BQL7GNA	0927-A-209925	165.13	44	2024-07-04 10:58:40 PDT		y	3			11				B0713R3Y6F						763649094402			0	DEFAULT	Migrated Template	Active
Seagate Skyhawk AI 8TB Video Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 256MB Cache for DVR NVR Security Camera System with in-House Rescue Services (ST8000VE001/ST8000VEZ01)		0704BQPR9R4	0927-A-251741	401.98	11	2024-07-04 10:58:40 PDT		y	3			11				B08KTM4SNY						763649142028			0	DEFAULT	Migrated Template	Active
Intel Core i9-12900KF Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz Unlocked LGA1700 600 Series Chipset 125W		0704BQVOTRJ	0927-A-257293	966.44	2	2024-07-04 10:58:40 PDT		y	3			11				B09FWYK5M9						735858499163			0	DEFAULT	Migrated Template	Active
Intel Core i7-12700K Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked LGA1700 600 Series Chipset 125W		0704BQPPV2B	0927-A-257294	708.33	3	2024-07-04 10:58:40 PDT		y	3			11				B09FXNVDBJ						735858498920			0	DEFAULT	Migrated Template	Active
Intel Core i7-12700KF Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked LGA1700 600 Series Chipset 125W		0704BQUNU7H	0927-A-257295	664.43	1	2024-07-04 10:58:40 PDT		y	3			11				B09FXKHN7M						735858498982			0	DEFAULT	Migrated Template	Active
Sapphire 11310-01-20G Pulse AMD Radeon RX 6600 Gaming Graphics Card with 8GB GDDR6, AMD RDNA 2		0704BQH9QUJ	0927-A-258070	474.24	2	2024-07-04 10:58:40 PDT		y	3			11				B09JHRQY4Y						840777085974			0	DEFAULT	Migrated Template	Active
Seagate Exos 7E10 ST4000NM000B 4TB 512N SATA 6Gb/s 7200RPM 256MB Enterprise Hard Drive		0704BQL3YAK	0927-A-258561	269.63	72	2024-07-04 10:58:40 PDT		y	3			11				B09FH88T9D						763649137949			0	DEFAULT	Migrated Template	Active
